"","GEOID","X","Y"
"612",612,-43.3910747787979,-22.9991701760675
"613",613,-43.3861978200827,-22.9991205510306
"614",614,-43.381320874905,-22.9990707759393
"615",615,-43.3764439433057,-22.9990208507951
"616",616,-43.3715670253256,-22.9989707755999
"617",617,-43.3666901210055,-22.9989205503552
"618",618,-43.3618132303864,-22.9988701750629
"619",619,-43.356936353509,-22.9988196497246
"620",620,-43.3520594904143,-22.998768974342
"621",621,-43.347182641143,-22.9987181489169
"622",622,-43.3423058057359,-22.998667173451
"623",623,-43.3374289842341,-22.998616047946
"624",624,-43.3325521766782,-22.9985647724037
"625",625,-43.3276753831092,-22.9985133468258
"626",626,-43.3227986035678,-22.998461771214
"627",627,-43.3179218380949,-22.9984100455702
"628",628,-43.3130450867314,-22.9983581698959
"629",629,-43.3081683495181,-22.9983061441932
"630",630,-43.3032916264958,-22.9982539684636
"631",631,-43.2984149177054,-22.998201642709
"632",632,-43.2935382231877,-22.9981491669311
"633",633,-43.2886615429836,-22.9980965411318
"634",634,-43.2837848771338,-22.9980437653127
"635",635,-43.2789082256793,-22.9979908394758
"636",636,-43.2740315886609,-22.9979377636228
"637",637,-43.2691549661193,-22.9978845377555
"638",638,-43.2642783580955,-22.9978311618758
"639",639,-43.2594017646302,-22.9977776359853
"640",640,-43.2545251857643,-22.997723960086
"641",641,-43.2496486215387,-22.9976701341797
"642",642,-43.2447720719941,-22.9976161582682
"643",643,-43.2398955371714,-22.9975620323534
"644",644,-43.6520495409041,-22.9976958013282
"645",645,-43.6471720579276,-22.9976542144004
"646",646,-43.6422945863008,-22.9976124773634
"647",647,-43.6374171260646,-22.9975705902186
"648",648,-43.6325396772598,-22.9975285529675
"649",649,-43.6276622399273,-22.9974863656114
"650",650,-43.622784814108,-22.9974440281519
"651",651,-43.6179073998427,-22.9974015405903
"652",652,-43.6130299971724,-22.9973589029282
"653",653,-43.6081526061378,-22.9973161151668
"654",654,-43.60327522678,-22.9972731773078
"655",655,-43.5983978591397,-22.9972300893526
"656",656,-43.5935205032578,-22.9971868513026
"657",657,-43.5886431591752,-22.9971434631593
"658",658,-43.5837658269327,-22.9970999249242
"659",659,-43.5788885065713,-22.9970562365988
"660",660,-43.5740111981318,-22.9970123981844
"661",661,-43.5691339016551,-22.9969684096828
"662",662,-43.564256617182,-22.9969242710952
"663",663,-43.5593793447535,-22.9968799824233
"664",664,-43.5545020844103,-22.9968355436685
"665",665,-43.5496248361933,-22.9967909548323
"666",666,-43.5447476001435,-22.9967462159164
"667",667,-43.5398703763016,-22.9967013269221
"668",668,-43.5349931647086,-22.996656287851
"669",669,-43.5301159654053,-22.9966110987046
"670",670,-43.5252387784326,-22.9965657594845
"671",671,-43.5203616038313,-22.9965202701923
"672",672,-43.5154844416423,-22.9964746308294
"673",673,-43.5106072919064,-22.9964288413974
"674",674,-43.5057301546646,-22.9963829018979
"675",675,-43.5008530299576,-22.9963368123324
"676",676,-43.4959759178264,-22.9962905727025
"677",677,-43.4910988183118,-22.9962441830098
"678",678,-43.4862217314547,-22.9961976432558
"679",679,-43.4813446572959,-22.9961509534422
"680",680,-43.4764675958763,-22.9961041135705
"681",681,-43.4715905472367,-22.9960571236422
"682",682,-43.4667135114179,-22.9960099836591
"683",683,-43.461836488461,-22.9959626936227
"684",684,-43.4569594784066,-22.9959152535346
"685",685,-43.4520824812957,-22.9958676633965
"686",686,-43.4472054971691,-22.9958199232099
"687",687,-43.4423285260677,-22.9957720329764
"688",688,-43.4374515680323,-22.9957239926978
"689",689,-43.4325746231037,-22.9956758023755
"690",690,-43.4276976913229,-22.9956274620114
"691",691,-43.4228207727307,-22.9955789716069
"692",692,-43.4179438673679,-22.9955303311638
"693",693,-43.4130669752753,-22.9954815406838
"694",694,-43.4081900964939,-22.9954326001684
"695",695,-43.4033132310645,-22.9953835096193
"696",696,-43.3984363790278,-22.9953342690382
"697",697,-43.3935595404249,-22.9952848784268
"698",698,-43.3886827152964,-22.9952353377867
"699",699,-43.3838059036833,-22.9951856471197
"700",700,-43.3789291056264,-22.9951358064274
"701",701,-43.3740523211666,-22.9950858157116
"702",702,-43.3691755503446,-22.9950356749738
"703",703,-43.3642987932014,-22.9949853842159
"704",704,-43.3594220497777,-22.9949349434395
"705",705,-43.3545453201145,-22.9948843526463
"706",706,-43.3496686042525,-22.9948336118381
"707",707,-43.3447919022327,-22.9947827210167
"708",708,-43.3399152140957,-22.9947316801836
"709",709,-43.3350385398826,-22.9946804893406
"710",710,-43.330161879634,-22.9946291484896
"711",711,-43.3252852333909,-22.9945776576322
"712",712,-43.3204086011942,-22.9945260167702
"713",713,-43.3155319830845,-22.9944742259054
"714",714,-43.3106553791028,-22.9944222850394
"715",715,-43.3057787892899,-22.9943701941741
"716",716,-43.3009022136866,-22.9943179533113
"717",717,-43.2960256523338,-22.9942655624526
"718",718,-43.2911491052723,-22.9942130216
"719",719,-43.2862725725429,-22.9941603307551
"720",720,-43.2813960541865,-22.9941074899198
"721",721,-43.2765195502439,-22.9940544990959
"722",722,-43.2716430607559,-22.9940013582852
"723",723,-43.2667665857634,-22.9939480674894
"724",724,-43.2618901253071,-22.9938946267104
"725",725,-43.257013679428,-22.99384103595
"726",726,-43.2521372481668,-22.99378729521
"727",727,-43.2472608315643,-22.9937334044923
"728",728,-43.2423844296614,-22.9936793637986
"729",729,-43.237508042499,-22.9936251731309
"730",730,-43.654527044788,-22.9938060227462
"731",731,-43.6496496965467,-22.9937645187239
"732",732,-43.6447723596332,-22.99372286462
"733",733,-43.6398950340883,-22.9936810604361
"734",734,-43.635017719953,-22.9936391061735
"735",735,-43.6301404172681,-22.9935970018337
"736",736,-43.6252631260744,-22.9935547474181
"737",737,-43.6203858464129,-22.9935123429281
"738",738,-43.6155085783243,-22.9934697883651
"739",739,-43.6106313218497,-22.9934270837306
"740",740,-43.6057540770298,-22.9933842290262
"741",741,-43.6008768439055,-22.9933412242531
"742",742,-43.5959996225177,-22.9932980694129
"743",743,-43.5911224129072,-22.9932547645071
"744",744,-43.5862452151149,-22.993211309537
"745",745,-43.5813680291818,-22.9931677045043
"746",746,-43.5764908551485,-22.9931239494103
"747",747,-43.5716136930561,-22.9930800442567
"748",748,-43.5667365429453,-22.9930359890447
"749",749,-43.5618594048571,-22.9929917837761
"750",750,-43.5569822788323,-22.9929474284521
"751",751,-43.5521051649117,-22.9929029230745
"752",752,-43.5472280631362,-22.9928582676446
"753",753,-43.5423509735468,-22.9928134621641
"754",754,-43.5374738961841,-22.9927685066343
"755",755,-43.5325968310892,-22.9927234010569
"756",756,-43.5277197783028,-22.9926781454334
"757",757,-43.5228427378659,-22.9926327397653
"758",758,-43.5179657098192,-22.9925871840541
"759",759,-43.5130886942037,-22.9925414783015
"760",760,-43.5082116910601,-22.9924956225089
"761",761,-43.5033347004294,-22.992449616678
"762",762,-43.4984577223524,-22.9924034608102
"763",763,-43.49358075687,-22.9923571549072
"764",764,-43.4887038040229,-22.9923106989706
"765",765,-43.4838268638522,-22.9922640930018
"766",766,-43.4789499363985,-22.9922173370026
"767",767,-43.4740730217028,-22.9921704309744
"768",768,-43.469196119806,-22.9921233749189
"769",769,-43.4643192307488,-22.9920761688376
"770",770,-43.4594423545721,-22.9920288127323
"771",771,-43.4545654913168,-22.9919813066044
"772",772,-43.4496886410237,-22.9919336504557
"773",773,-43.4448118037337,-22.9918858442876
"774",774,-43.4399349794877,-22.991837888102
"775",775,-43.4350581683263,-22.9917897819003
"776",776,-43.4301813702906,-22.9917415256842
"777",777,-43.4253045854214,-22.9916931194553
"778",778,-43.4204278137594,-22.9916445632154
"779",779,-43.4155510553456,-22.991595856966
"780",780,-43.4106743102208,-22.9915470007089
"781",781,-43.4057975784259,-22.9914979944456
"782",782,-43.4009208600016,-22.9914488381778
"783",783,-43.3960441549888,-22.9913995319072
"784",784,-43.3911674634284,-22.9913500756355
"785",785,-43.3862907853612,-22.9913004693644
"786",786,-43.3814141208281,-22.9912507130955
"787",787,-43.3765374698698,-22.9912008068305
"788",788,-43.3716608325273,-22.9911507505712
"789",789,-43.3667842088413,-22.9911005443192
"790",790,-43.3619075988527,-22.9910501880762
"791",791,-43.3570310026023,-22.990999681844
"792",792,-43.3521544201311,-22.9909490256243
"793",793,-43.3472778514797,-22.9908982194187
"794",794,-43.3424012966891,-22.9908472632291
"795",795,-43.3375247558,-22.9907961570571
"796",796,-43.3326482288534,-22.9907449009045
"797",797,-43.3277717158899,-22.990693494773
"798",798,-43.3228952169506,-22.9906419386644
"799",799,-43.3180187320762,-22.9905902325804
"800",800,-43.3131422613075,-22.9905383765228
"801",801,-43.3082658046854,-22.9904863704933
"802",802,-43.3033893622506,-22.9904342144938
"803",803,-43.2985129340441,-22.9903819085259
"804",804,-43.2936365201067,-22.9903294525915
"805",805,-43.2887601204791,-22.9902768466924
"806",806,-43.2838837352022,-22.9902240908302
"807",807,-43.2790073643169,-22.9901711850069
"808",808,-43.2741310078639,-22.9901181292242
"809",809,-43.2692546658841,-22.990064923484
"810",810,-43.2643783384183,-22.9900115677879
"811",811,-43.2595020255074,-22.9899580621379
"812",812,-43.2546257271921,-22.9899044065358
"813",813,-43.2497494435132,-22.9898506009834
"814",814,-43.2448731745117,-22.9897966454825
"815",815,-43.2399969202283,-22.9897425400349
"816",816,-43.2351206807038,-22.9896882846425
"817",817,-43.230244455979,-22.9896338793071
"818",818,-43.1912351958702,-22.9891932389003
"819",819,-43.6570044026484,-22.9899161968161
"820",820,-43.6521271891233,-22.9898747756709
"821",821,-43.6472499869041,-22.9898332044718
"822",822,-43.6423727960316,-22.9897914832203
"823",823,-43.6374956165468,-22.9897496119178
"824",824,-43.6326184484904,-22.9897075905657
"825",825,-43.6277412919035,-22.9896654191655
"826",826,-43.6228641468267,-22.9896230977185
"827",827,-43.617987013301,-22.9895806262263
"828",828,-43.6131098913673,-22.9895380046902
"829",829,-43.6082327810665,-22.9894952331118
"830",830,-43.6033556824392,-22.9894523114924
"831",831,-43.5984785955266,-22.9894092398336
"832",832,-43.5936015203693,-22.9893660181367
"833",833,-43.5887244570083,-22.9893226464033
"834",834,-43.5838474054844,-22.9892791246348
"835",835,-43.5789703658386,-22.9892354528328
"836",836,-43.5740933381115,-22.9891916309986
"837",837,-43.5692163223442,-22.9891476591338
"838",838,-43.5643393185774,-22.98910353724
"839",839,-43.5594623268521,-22.9890592653184
"840",840,-43.554585347209,-22.9890148433708
"841",841,-43.5497083796891,-22.9889702713986
"842",842,-43.5448314243331,-22.9889255494033
"843",843,-43.539954481182,-22.9888806773864
"844",844,-43.5350775502766,-22.9888356553495
"845",845,-43.5302006316577,-22.9887904832941
"846",846,-43.5253237253663,-22.9887451612216
"847",847,-43.5204468314431,-22.9886996891338
"848",848,-43.5155699499291,-22.9886540670321
"849",849,-43.510693080865,-22.988608294918
"850",850,-43.5058162242917,-22.9885623727931
"851",851,-43.5009393802501,-22.988516300659
"852",852,-43.496062548781,-22.9884700785173
"853",853,-43.4911857299252,-22.9884237063694
"854",854,-43.4863089237237,-22.9883771842171
"855",855,-43.4814321302172,-22.9883305120618
"856",856,-43.4765553494467,-22.9882836899052
"857",857,-43.4716785814529,-22.9882367177488
"858",858,-43.4668018262767,-22.9881895955943
"859",859,-43.461925083959,-22.9881423234432
"860",860,-43.4570483545405,-22.9880949012972
"861",861,-43.4521716380622,-22.9880473291579
"862",862,-43.4472949345649,-22.9879996070268
"863",863,-43.4424182440894,-22.9879517349056
"864",864,-43.4375415666765,-22.987903712796
"865",865,-43.4326649023672,-22.9878555406995
"866",866,-43.4277882512022,-22.9878072186178
"867",867,-43.4229116132224,-22.9877587465526
"868",868,-43.4180349884686,-22.9877101245054
"869",869,-43.4131583769818,-22.987661352478
"870",870,-43.4082817788026,-22.987612430472
"871",871,-43.4034051939719,-22.9875633584891
"872",872,-43.3985286225307,-22.9875141365309
"873",873,-43.3936520645196,-22.987464764599
"874",874,-43.3887755199797,-22.9874152426953
"875",875,-43.3838989889516,-22.9873655708213
"876",876,-43.3790224714762,-22.9873157489788
"877",877,-43.3741459675944,-22.9872657771695
"878",878,-43.369269477347,-22.9872156553949
"879",879,-43.3643930007748,-22.9871653836569
"880",880,-43.3595165379187,-22.9871149619572
"881",881,-43.3546400888194,-22.9870643902975
"882",882,-43.3497636535179,-22.9870136686794
"883",883,-43.3448872320549,-22.9869627971047
"884",884,-43.3400108244713,-22.9869117755752
"885",885,-43.335134430808,-22.9868606040925
"886",886,-43.3302580511056,-22.9868092826585
"887",887,-43.3253816854051,-22.9867578112748
"888",888,-43.3205053337473,-22.9867061899433
"889",889,-43.315628996173,-22.9866544186655
"890",890,-43.3107526727231,-22.9866024974434
"891",891,-43.3058763634383,-22.9865504262787
"892",892,-43.3010000683595,-22.9864982051732
"893",893,-43.2961237875275,-22.9864458341285
"894",894,-43.2912475209832,-22.9863933131466
"895",895,-43.2863712687673,-22.9863406422292
"896",896,-43.2814950309207,-22.986287821378
"897",897,-43.2766188074841,-22.9862348505949
"898",898,-43.2717425984985,-22.9861817298817
"899",899,-43.2668664040047,-22.9861284592402
"900",900,-43.2619902240434,-22.9860750386722
"901",901,-43.2571140586554,-22.9860214681794
"902",902,-43.2522379078817,-22.9859677477638
"903",903,-43.2473617717629,-22.9859138774272
"904",904,-43.24248565034,-22.9858598571713
"905",905,-43.2376095436537,-22.9858056869981
"906",906,-43.2327334517448,-22.9857513669093
"907",907,-43.2278573746542,-22.9856968969068
"908",908,-43.2229813124227,-22.9856422769924
"909",909,-43.2181052650911,-22.9855875071681
"910",910,-43.2132292327002,-22.9855325874357
"911",911,-43.2083532152907,-22.985477517797
"912",912,-43.2034772129036,-22.9854222982538
"913",913,-43.1986012255796,-22.9853669288082
"914",914,-43.1937252533596,-22.985311409462
"915",915,-43.1888492962843,-22.985255740217
"916",916,-43.6887443221696,-22.9862712027122
"917",917,-43.6643587045972,-22.9860675118291
"918",918,-43.6594816145261,-22.98602632356
"919",919,-43.6546045356982,-22.9859849852634
"920",920,-43.6497274681543,-22.9859434969406
"921",921,-43.6448504119353,-22.9859018585931
"922",922,-43.639973367082,-22.9858600702222
"923",923,-43.6350963336353,-22.9858181318294
"924",924,-43.630219311636,-22.9857760434161
"925",925,-43.6253423011251,-22.9857338049838
"926",926,-43.6204653021434,-22.9856914165338
"927",927,-43.6155883147317,-22.9856488780677
"928",928,-43.6107113389309,-22.9856061895868
"929",929,-43.6058343747818,-22.9855633510926
"930",930,-43.6009574223254,-22.9855203625867
"931",931,-43.5960804816024,-22.9854772240703
"932",932,-43.5912035526537,-22.9854339355451
"933",933,-43.5863266355203,-22.9853904970124
"934",934,-43.5814497302428,-22.9853469084738
"935",935,-43.5765728368623,-22.9853031699307
"936",936,-43.5716959554195,-22.9852592813846
"937",937,-43.5668190859553,-22.985215242837
"938",938,-43.5619422285105,-22.9851710542894
"939",939,-43.5570653831261,-22.9851267157434
"940",940,-43.5521885498428,-22.9850822272003
"941",941,-43.5473117287015,-22.9850375886618
"942",942,-43.5424349197431,-22.9849928001294
"943",943,-43.5375581230083,-22.9849478616044
"944",944,-43.5326813385382,-22.9849027730886
"945",945,-43.5278045663734,-22.9848575345835
"946",946,-43.5229278065549,-22.9848121460904
"947",947,-43.5180510591234,-22.9847666076111
"948",948,-43.51317432412,-22.9847209191471
"949",949,-43.5082976015853,-22.9846750806998
"950",950,-43.5034208915602,-22.9846290922709
"951",951,-43.4985441940857,-22.984582953862
"952",952,-43.4936675092024,-22.9845366654745
"953",953,-43.4887908369513,-22.9844902271101
"954",954,-43.4839141773733,-22.9844436387704
"955",955,-43.4790375305091,-22.9843969004568
"956",956,-43.4741608963996,-22.9843500121711
"957",957,-43.4692842750856,-22.9843029739149
"958",958,-43.464407666608,-22.9842557856896
"959",959,-43.4595310710076,-22.9842084474969
"960",960,-43.4546544883253,-22.9841609593385
"961",961,-43.4497779186019,-22.9841133212159
"962",962,-43.4449013618782,-22.9840655331308
"963",963,-43.4400248181951,-22.9840175950847
"964",964,-43.4351482875934,-22.9839695070794
"965",965,-43.430271770114,-22.9839212691164
"966",966,-43.4253952657976,-22.9838728811974
